A,A_dual,I,I_dual,alpha,ax,az,mx,mz,source,tau_x,tau_z,vx,vz
2.1248885467160785,-0.13539083027853827,0.7835477029261346,0.2835477029261346,2.0,1,2.98,0.821768754990208,0.78371071238076,empirical,0.9994977164375403,1,0.17772896144733233,0.21628928761924007
2.1484443820968826,-0.12894666565934232,0.7899918675453304,0.28999186754533035,2.0,1,3.04,0.8237683842150025,0.7866640343569327,empirical,0.9994977164375403,1,0.17572933222253767,0.2133359656430673
2.1720875511485014,-0.1225898347109613,0.7963486984937114,0.29634869849371137,2.0,1,3.1,0.825720658698944,0.7895335856378041,empirical,0.9994977164375403,1,0.1737770577385963,0.21046641436219593
2.1958155961760575,-0.11631787973851715,0.8026206534661555,0.3026206534661555,2.0,1,3.16,0.8276273388269804,0.7923230238041519,empirical,0.9994977164375403,1,0.17187037761055993,0.20767697619584816
2.2196261659246233,-0.11012844948708311,0.8088100837175896,0.30881008371758956,2.0,1,3.2199999999999998,0.8294900943932456,0.795035790089624,empirical,0.9994977164375403,1,0.17000762204429468,0.204964209910376
2.243517009334588,-0.10401929289704803,0.8149192403076246,0.31491924030762464,2.0,1,3.28,0.8313105105992603,0.7976751255111463,empirical,0.9994977164375403,1,0.16818720583827995,0.2023248744888537
2.2674859697588223,-0.09798825332128214,0.8209502798833905,0.32095027988339053,2.0,1,3.34,0.8330900935655277,0.8002440855521034,empirical,0.9994977164375403,1,0.1664076228720126,0.19975591444789664
2.291530979600546,-0.09203326316300542,0.8269052700416673,0.32690527004166725,2.0,1,3.4,0.8348302754032243,0.8027455535495976,empirical,0.9994977164375403,1,0.16466744103431596,0.19725444645040238
2.3156500553350616,-0.08615233889752139,0.8327861943071513,0.3327861943071513,2.0,1,3.46,0.8365324188875193,0.8051822529190873,empirical,0.9994977164375403,1,0.16296529755002098,0.19481774708091273
2.33984129288228,-0.08034357644474,0.8385949567599327,0.3385949567599327,2.0,1,3.52,0.8381978217695372,0.8075567583340927,empirical,0.9994977164375403,1,0.1612998946680031,0.19244324166590734
2.3641028633002747,-0.07460514686273445,0.8443333863419382,0.3443333863419382,2.0,1,3.58,0.8398277207600159,0.8098715059650974,empirical,0.9994977164375403,1,0.15966999567752438,0.1901284940349026
2.38843300877306,-0.06893529233551998,0.8500032408691527,0.3500032408691527,2.0,1,3.6399999999999997,0.8414232952142261,0.8121288028699528,empirical,0.9994977164375403,1,0.15807442122331417,0.18787119713004719
2.4128300388683956,-0.06333232243085574,0.8556062107738169,0.35560621077381693,2.0,1,3.6999999999999997,0.8429856705446499,0.8143308356177785,empirical,0.9994977164375403,1,0.15651204589289033,0.18566916438222145
2.4372923270437266,-0.0577946106061864,0.8611439225984863,0.36114392259848627,2.0,1,3.76,0.8445159213852068,0.8164796782193263,empirical,0.9994977164375403,1,0.15498179505233348,0.1835203217806737
2.4618183073804567,-0.052320590942916745,0.8666179422617564,0.36661794226175637,2.0,1,3.82,0.8460150745284182,0.8185772994288597,empirical,0.9994977164375403,1,0.15348264190912206,0.18142270057114027
2.486406471528583,-0.04690875509104275,0.8720297781136299,0.3720297781136299,2.0,1,3.88,0.8474841116547801,0.8206255694756496,empirical,0.9994977164375403,1,0.15201360478276013,0.17937443052435043
2.511055365845381,-0.04155764940784046,0.8773808837968318,0.37738088379683177,2.0,1,3.94,0.8489239718717269,0.8226262662770627,empirical,0.9994977164375403,1,0.1505737445658134,0.17737373372293735
2.535763588713291,-0.036265872275750954,0.8826726609289217,0.3826726609289217,2.0,1,4.0,0.8503355540778916,0.8245810811798243,empirical,0.9994977164375403,1,0.14916216235964863,0.17541891882017568
2.2187103879493204,-0.18971495507424008,0.729223578130433,0.22922357813043304,2.0,2,1.06,0.8223211126663961,0.7251947312118647,empirical,0.9994977164375403,1,0.17717660377114414,0.2748052687881353
2.2405554722850645,-0.1815600394099839,0.7373784937946888,0.23737849379468878,2.0,2,1.12,0.8247918267101807,0.7310924633119984,empirical,0.9994977164375403,1,0.17470588972735954,0.2689075366880016
2.262572962969307,-0.17357753009422616,0.7453610031104461,0.24536100311044606,2.0,2,1.18,0.8271733376065318,0.7366928095966392,empirical,0.9994977164375403,1,0.17232437883100854,0.26330719040336087
2.284754311951205,-0.1657588790761242,0.7531796541285485,0.2531796541285485,2.0,2,1.24,0.8294714628118148,0.742020172986211,empirical,0.9994977164375403,1,0.1700262536257254,0.257979827013789
2.307091660656222,-0.15809622778114152,0.7608423054235312,0.26084230542353115,2.0,2,1.3,0.831691455210713,0.7470961883902378,empirical,0.9994977164375403,1,0.1678062612268273,0.25290381160976216
2.3295777630938725,-0.1505823302187923,0.7683562029858804,0.26835620298588037,2.0,2,1.3599999999999999,0.8338380756820831,0.7519401198689916,empirical,0.9994977164375403,1,0.16565964075545714,0.24805988013100844
2.35220591981747,-0.14321048694238936,0.7757280462622833,0.2757280462622833,2.0,2,1.42,0.8359156541631999,0.7565691895051841,empirical,0.9994977164375403,1,0.16358206227434038,0.24343081049481582
2.3749699208995865,-0.13597448802450574,0.7829640451801669,0.28296404518016693,2.0,2,1.48,0.8379281413596807,0.7609988515617825,empirical,0.9994977164375403,1,0.16156957507785955,0.23900114843821746
2.3978639964463606,-0.12886856357128007,0.7900699696333926,0.2900699696333926,2.0,2,1.54,0.8398791527906655,0.7652430224594151,empirical,0.9994977164375403,1,0.1596185636468748,0.23475697754058494
2.4208827734538736,-0.12188734057879325,0.7970511926258794,0.2970511926258794,2.0,2,1.6,0.8417720065100438,0.769314274818741,empirical,0.9994977164375403,1,0.1577257099274964,0.230685725181259
2.44402123802994,-0.11502580515485938,0.8039127280498133,0.3039127280498133,2.0,2,1.66,0.8436097555762174,0.7732240020754768,empirical,0.9994977164375403,1,0.1558879608613229,0.22677599792452316
2.4672747021790458,-0.10827926930396536,0.8106592639007073,0.3106592639007073,2.0,2,1.72,0.8453952161346363,0.7769825588439625,empirical,0.9994977164375403,1,0.1541025003029039,0.22301744115603744
2.4906387744873437,-0.10164334161226307,0.8172951915924096,0.3172951915924096,2.0,2,1.78,0.8471309918143779,0.7805993811756459,empirical,0.9994977164375403,1,0.15236672462316242,0.2194006188243541
2.514109334156482,-0.09511390128140151,0.8238246319232712,0.32382463192327116,2.0,2,1.8399999999999999,0.8488194950114915,0.7840830900566278,empirical,0.9994977164375403,1,0.15067822142604878,0.21591690994337223
2.537682507925554,-0.08868707505047313,0.8302514581541995,0.33025145815419954,2.0,2,1.9,0.8504629655297187,0.7874415808585719,empirical,0.9994977164375403,1,0.14903475090782164,0.21255841914142812
2.561354649494109,-0.08235921661902834,0.8365793165856443,0.33657931658564433,2.0,2,1.96,0.8520634869675031,0.7906821009592594,empirical,0.9994977164375403,1,0.14743422947003712,0.20931789904074058
2.58512232111951,-0.07612688824442948,0.8428116449602432,0.3428116449602432,2.0,2,2.02,0.8536230011744421,0.7938113173526696,empirical,0.9994977164375403,1,0.14587471526309814,0.2061886826473304
2.6089822771115525,-0.06998684423647195,0.8489516889682007,0.3489516889682007,2.0,2,2.08,0.8551433210470545,0.7968353757509341,empirical,0.9994977164375403,1,0.14435439539048575,0.20316462424906587
2.632931448988384,-0.06393601611330357,0.8550025170913691,0.3550025170913691,2.0,2,2.1399999999999997,0.8566261418903455,0.799759952424663,empirical,0.9994977164375403,1,0.14287157454719476,0.20024004757533692
2.6569669320919265,-0.05797149921684541,0.8609670339878268,0.3609670339878268,2.0,2,2.2,0.8580730515360948,0.8025902998208101,empirical,0.9994977164375403,1,0.1414246649014455,0.19740970017918996
2.6810859734895587,-0.052090540614478265,0.8668479925901944,0.3668479925901944,2.0,2,2.26,0.8594855393795275,0.8053312868283411,empirical,0.9994977164375403,1,0.14001217705801272,0.19466871317165893
2.7052859610127906,-0.04629052813770995,0.8726480050669627,0.3726480050669627,2.0,2,2.32,0.860865004471811,0.807987434423671,empirical,0.9994977164375403,1,0.13863271196572924,0.19201256557632893
2.729564413303844,-0.040568980428763446,0.8783695527759092,0.3783695527759092,2.0,2,2.38,0.8622127627856868,0.8105629473140394,empirical,0.9994977164375403,1,0.13728495365185348,0.18943705268596056
2.75391897075817,-0.03492353788308966,0.884014995321583,0.384014995321583,2.0,2,2.44,0.863530053754744,0.8130617421029447,empirical,0.9994977164375403,1,0.13596766268279625,0.18693825789705532
2.7783473872654096,-0.029351954390329116,0.8895865788143436,0.38958657881434355,2.0,2,2.5,0.8648180461727448,0.8154874724236727,empirical,0.9994977164375403,1,0.1346796702647954,0.18451252757632736
2.8028475226637277,-0.023852089788646946,0.8950864434160257,0.3950864434160257,2.0,2,2.56,0.8660778435275509,0.8178435514218584,empirical,0.9994977164375403,1,0.13341987290998938,0.1821564485781416
2.82741733583299,-0.018421902957909353,0.9005166302467633,0.4005166302467633,2.0,2,2.62,0.8673104888341733,0.8201331719135374,empirical,0.9994977164375403,1,0.13218722760336699,0.17986682808646262
2.8520548783613857,-0.013059445486305332,0.9058790877183673,0.40587908771836734,2.0,2,2.6799999999999997,0.8685169690229659,0.8223593244993647,empirical,0.9994977164375403,1,0.13098074741457433,0.17764067550063534
2.8767582887278755,-0.007762855852794903,0.9111756773518778,0.41117567735187777,2.0,2,2.74,0.8696982189317437,0.8245248138770753,empirical,0.9994977164375403,1,0.12979949750579656,0.17547518612292473
2.901525786949653,-0.0025303540745724717,0.9164081791301002,0.4164081791301002,2.0,2,2.8,0.870855124944425,0.8266322735615933,empirical,0.9994977164375403,1,0.12864259149311533,0.1733677264384067
2.926355669649616,0.002639763225464886,0.9215782964301371,0.4215782964301371,2.0,2,2.86,0.8719885283135032,0.8286841791944576,empirical,0.9994977164375403,1,0.12750918812403716,0.17131582080554245
2.951246305503972,0.007749127371108333,0.926687660575781,0.426687660575781,2.0,2,2.92,0.8730992281990979,0.830682860600606,empirical,0.9994977164375403,1,0.1263984882384424,0.16931713939939397
2.976196131034496,0.012799301840584754,0.9317378350452574,0.4317378350452574,2.0,2,2.98,0.8741879844534147,0.8326305127303698,empirical,0.9994977164375403,1,0.1253097319841255,0.1673694872696302
3.0012036467138565,0.017791786161223566,0.9367303193658967,0.4367303193658967,2.0,2,3.04,0.8752555201760479,0.8345292056072267,empirical,0.9994977164375403,1,0.12424219626149231,0.1654707943927733
3.026267413355798,0.022728019519282494,0.9416665527239552,0.44166655272395516,2.0,2,3.1,0.8763025240626223,0.836380893386991,empirical,0.9994977164375403,1,0.12319519237491795,0.1636191066130091
3.051386048764947,0.027609384110133472,0.9465479173148061,0.44654791731480614,2.0,2,3.16,0.8773296525667127,0.8381874226213006,empirical,0.9994977164375403,1,0.12216806387082753,0.16181257737869933
3.076558224623618,0.03243720825146257,0.9513757414561352,0.45137574145613524,2.0,2,3.2199999999999998,0.8783375318927539,0.839950539807188,empirical,0.9994977164375403,1,0.12116018454478636,0.160049460192812
3.101782663595315,0.03721276927976502,0.9561513024844377,0.4561513024844377,2.0,2,3.28,0.8793267598357066,0.841671898294919,empirical,0.9994977164375403,1,0.12017095660183359,0.15832810170508102
3.1270581366266503,0.04193729624843012,0.9608758294531028,0.4608758294531028,2.0,2,3.34,0.8802979074815439,0.8433530646179597,empirical,0.9994977164375403,1,0.11919980895599631,0.15664693538204036
3.1523834604312064,0.04661197244387427,0.9655505056485469,0.46555050564854694,2.0,2,3.4,0.8812515207811251,0.8449955243016649,empirical,0.9994977164375403,1,0.1182461956564152,0.15500447569833506
3.1777574951404772,0.051237937734602834,0.970176470939276,0.47017647093927595,2.0,2,3.46,0.8821881220087108,0.8466006872009588,empirical,0.9994977164375403,1,0.11730959442882945,0.15339931279904112
3.2031791421084423,0.055816290766637966,0.9747548239713106,0.47475482397131064,2.0,2,3.52,0.8831082111152146,0.8481698924117336,empirical,0.9994977164375403,1,0.11638950532232556,0.1518301075882664
3.2286473418575885,0.060348091017492056,0.9792866242221647,0.4792866242221647,2.0,2,3.58,0.8840122669852597,0.8497044127958442,empirical,0.9994977164375403,1,0.11548544945228055,0.15029558720415578
3.2541610721553367,0.06483436071974369,0.9837728939244164,0.48377289392441636,2.0,2,3.6399999999999997,0.8849007486062062,0.8512054591553122,empirical,0.9994977164375403,1,0.11459696783133408,0.14879454084468785
3.279719346210838,0.06927608666424234,0.988214619868915,0.488214619868915,2.0,2,3.6999999999999997,0.8857740961565113,0.8526741840875989,empirical,0.9994977164375403,1,0.11372362028102898,0.14732581591240113
3.3053212109830024,0.07367422189207806,0.9926127550967507,0.49261275509675073,2.0,2,3.76,0.886632732020068,0.8541116855505024,empirical,0.9994977164375403,1,0.11286498441747232,0.1458883144494975
3.3309657455914423,0.07802968728363835,0.996968220488311,0.496968220488311,2.0,2,3.82,0.887477061732535,0.8555190101623091,empirical,0.9994977164375403,1,0.11202065470500526,0.1444809898376908
3.3566520598227423,0.08234337305233819,1.0012819062570109,0.5012819062570109,2.0,2,3.88,0.8883074748651052,0.8568971562602423,empirical,0.9994977164375403,1,0.11119024157243505,0.14310284373975768
3.382379292725117,0.08661614014996344,1.005554673354636,0.5055546733546361,2.0,2,3.94,0.8891243458506499,0.8582470767379597,empirical,0.9994977164375403,1,0.11037337058689028,0.1417529232620403
3.408146611285117,0.09084882158996344,1.009787354794636,0.5097873547946361,2.0,2,4.0,0.8899280347567294,0.8595696816808108,empirical,0.9994977164375403,1,0.10956968168081081,0.14043031831918917
1.4423272005932855,-0.41232720059328454,0.5066113326113881,0.006611332611388132,2.0,1,1.06,0.7131655031653183,0.5978009374239293,marchenko,1.0000000000000009,1,0.2868344968346825,0.40219906257607074
1.4604317640681046,-0.40043176406810366,0.518506769136569,0.018506769136569012,2.0,1,1.12,0.7189325737341121,0.6090489754748015,marchenko,1.0000000000000009,1,0.2810674262658888,0.3909510245251985
1.4788632468886953,-0.38886324688869456,0.5300752863159781,0.03007528631597811,2.0,1,1.18,0.7244316083967446,0.6196074433953496,marchenko,1.0000000000000009,1,0.27556839160325625,0.38039255660465043
1.4976019821663913,-0.3776019821663903,0.5413365510382824,0.041336551038282376,2.0,1,1.24,0.7296834808959862,0.6295427727484108,marchenko,1.0000000000000009,1,0.27031651910401466,0.37045722725158925
1.516630161765654,-0.3666301617656529,0.5523083714390196,0.05230837143901956,2.0,1,1.3,0.7347067370350833,0.6389127122537195,marchenko,1.0000000000000009,1,0.2652932629649176,0.36108728774628057
1.5359315978820804,-0.3559315978820796,0.563006935322593,0.06300693532259305,2.0,1,1.3599999999999999,0.7395179322956204,0.647767746624089,marchenko,1.0000000000000009,1,0.26048206770438054,0.352232253375911
1.5554915228761876,-0.3454915228761868,0.5734470103284859,0.07344701032848588,2.0,1,1.42,0.7441319096583294,0.6561522399178471,marchenko,1.0000000000000009,1,0.25586809034167146,0.3438477600821529
1.5752964200648092,-0.3352964200648083,0.5836421131398644,0.08364211313986436,2.0,1,1.48,0.7485620300243394,0.664105364831975,marchenko,1.0000000000000009,1,0.2514379699756615,0.33589463516802504
1.5953338797718122,-0.3253338797718113,0.5936046534328614,0.0936046534328614,2.0,1,1.54,0.752820364713494,0.6716618640084505,marchenko,1.0000000000000009,1,0.24717963528650688,0.3283381359915495
1.6155924761463512,-0.31559247614635044,0.6033460570583224,0.10334605705832245,2.0,1,1.6,0.7569178573608537,0.6788526782989339,marchenko,1.0000000000000009,1,0.24308214263914718,0.321147321701066
1.6360616611765741,-0.3060616611765732,0.6128768720280995,0.11287687202809948,2.0,1,1.66,0.7608644609228726,0.6857054687676244,marchenko,1.0000000000000009,1,0.23913553907712826,0.3142945312323756
1.656731673034742,-0.29673167303474113,0.6222068601699315,0.12220686016993154,2.0,1,1.72,0.7646692542895646,0.6922450531516702,marchenko,1.0000000000000009,1,0.23533074571043633,0.3077549468483299
1.677593456439936,-0.28759345643993495,0.6313450767647377,0.13134507676473772,2.0,1,1.78,0.7683405420722216,0.6984937729525611,marchenko,1.0000000000000009,1,0.2316594579277793,0.30150622704743896
1.6986385931556842,-0.2786385931556834,0.6402999400489893,0.14029994004898927,2.0,1,1.8399999999999999,0.7718859404228181,0.7044718038882422,marchenko,1.0000000000000009,1,0.22811405957718278,0.29552819611175785
1.7198592410805724,-0.2698592410805718,0.6490792921241011,0.1490792921241011,2.0,1,1.9,0.7753124511871288,0.7101974198030232,marchenko,1.0000000000000009,1,0.22468754881287206,0.2898025801969768
1.7412480806609865,-0.2612480806609856,0.6576904525436871,0.15769045254368708,2.0,1,1.96,0.7786265262597484,0.7156872181022984,marchenko,1.0000000000000009,1,0.2213734737402525,0.28431278189770154
1.7627982675725777,-0.25279826757257684,0.6661402656320956,0.1661402656320956,2.0,1,2.02,0.7818341236668486,0.720956313201141,marchenko,1.0000000000000009,1,0.21816587633315232,0.2790436867988591
1.7845033907923775,-0.2445033907923766,0.6744351424122961,0.17443514241229607,2.0,1,2.08,0.7849407566304383,0.726018503239964,marchenko,1.0000000000000009,1,0.21505924336956256,0.27398149676003597
1.8063574353259104,-0.2363574353259097,0.682581097878763,0.18258109787876298,2.0,1,2.1399999999999997,0.787951536650189,0.7308864143456185,marchenko,1.0000000000000009,1,0.21204846334981187,0.2691135856543815
1.8283547489699687,-0.22835474896996777,0.6905837842347049,0.1905837842347049,2.0,1,2.2,0.7908712114635723,0.7355716259422078,marchenko,1.0000000000000009,1,0.20912878853642852,0.26442837405779224
1.850490012587195,-0.22049001258719425,0.6984485206174784,0.19844852061747842,2.0,1,2.26,0.7937041986030368,0.7400847799973134,marchenko,1.0000000000000009,1,0.20629580139696413,0.25991522000268663
1.8727582134474765,-0.2127582134474757,0.7061803197571972,0.2061803197571972,2.0,1,2.32,0.7964546151532258,0.7444356765920475,marchenko,1.0000000000000009,1,0.2035453848467751,0.25556432340795254
1.8951546212565735,-0.2051546212565727,0.7137839119481,0.21378391194809998,2.0,1,2.38,0.7991263042164541,0.7486333578012998,marchenko,1.0000000000000009,1,0.20087369578354675,0.25136664219870025
1.9176747665469058,-0.1976747665469052,0.7212637666577675,0.22126376665776748,2.0,1,2.44,0.8017228585166094,0.7526861815437634,marchenko,1.0000000000000009,1,0.19827714148339143,0.24731381845623654
1.9403144211510899,-0.19031442115108899,0.7286241120535837,0.22862411205358368,2.0,1,2.5,0.8042476415070764,0.7566018867943396,marchenko,1.0000000000000009,1,0.1957523584929245,0.2433981132056604
1.9630695805171914,-0.18306958051719047,0.7358689526874824,0.23586895268748242,2.0,1,2.56,0.8067038062946077,0.7603876513323384,marchenko,1.0000000000000009,1,0.1932961937053932,0.23961234866766157
1.9859364476570707,-0.17593644765706973,0.7430020855476029,0.24300208554760294,2.0,1,2.62,0.8090943126462632,0.7640501430181204,marchenko,1.0000000000000009,1,0.1909056873537377,0.23594985698187962
2.0089114185466577,-0.16891141854665692,0.7500271146580157,0.25002711465801575,2.0,1,2.6799999999999997,0.8114219423089724,0.767595565441066,marchenko,1.0000000000000009,1,0.18857805769102848,0.232404434558934
2.0319910688203477,-0.16199106882034675,0.7569474643843259,0.2569474643843259,2.0,1,2.74,0.813689312839668,0.7710296986571773,marchenko,1.0000000000000009,1,0.18631068716033283,0.22897030134282273
2.0551721416216697,-0.15517214162166892,0.7637663915830037,0.26376639158300375,2.0,1,2.8,0.8158988901172172,0.7743579356305598,marchenko,1.0000000000000009,1,0.18410110988278372,0.2256420643694402
2.078451536489438,-0.14845153648943699,0.7704869967152352,0.27048699671523524,2.0,1,2.86,0.8180529996847373,0.7775853149057788,marchenko,1.0000000000000009,1,0.18194700031526356,0.2224146850942213
2.101826299173294,-0.14182629917329326,0.7771122340313794,0.2771122340313794,2.0,1,2.92,0.8201538370516015,0.7807165499646571,marchenko,1.0000000000000009,1,0.1798461629483994,0.2192834500353429
2.125293612285177,-0.135293612285176,0.7836449209194969,0.2836449209194969,2.0,1,2.98,0.8222034770679898,0.7837560556590678,marchenko,1.0000000000000009,1,0.1777965229320111,0.21624394434093216
2.1488507867042186,-0.12885078670421768,0.790087746500455,0.290087746500455,2.0,1,3.04,0.8242038824707423,0.7867079720587228,marchenko,1.0000000000000009,1,0.1757961175292586,0.21329202794127722
2.172495253662028,-0.12249525366202718,0.7964432795426455,0.2964432795426455,2.0,1,3.1,0.826156911687167,0.78957618600828,marchenko,1.0000000000000009,1,0.17384308831283396,0.21042381399172003
2.19622455744357,-0.11622455744356897,0.8027139757611037,0.3027139757611037,2.0,1,3.16,0.8280643259730159,0.7923643506499904,marchenko,1.0000000000000009,1,0.17193567402698495,0.20763564935000953
2.22003634864604,-0.11003634864603917,0.8089021845586335,0.3089021845586335,2.0,1,3.2199999999999998,0.8299277959518331,0.7950759031355079,marchenko,1.0000000000000009,1,0.1700722040481678,0.20492409686449206
2.243928377944411,-0.10392837794440979,0.8150101552602624,0.31501015526026244,2.0,1,3.28,0.8317489076150559,0.7977140807225275,marchenko,1.0000000000000009,1,0.168251092384945,0.20228591927747255
2.267898490317822,-0.09789849031782127,0.8210400428868514,0.3210400428868514,2.0,1,3.34,0.8335291678354741,0.8002819354278603,marchenko,1.0000000000000009,1,0.1664708321645268,0.19971806457213964
2.291944619695814,-0.09194461969581313,0.8269939135088595,0.32699391350885953,2.0,1,3.4,0.8352700094407333,0.8027823473878045,marchenko,1.0000000000000009,1,0.16472999055926768,0.19721765261219548
2.3160647839876702,-0.08606478398766937,0.8328737492170033,0.3328737492170033,2.0,1,3.46,0.8369727958884088,0.8052180370587237,marchenko,1.0000000000000009,1,0.1630272041115921,0.19478196294127625
