A_avg,A_hat,N,ax,mse_x,mx_avg,mx_hat,prior_type,qx_hat,tau_x,tau_x_emp,vx_avg,vx_hat
2.088372143242155,2.068038810157018,10000,6.142857142857143,0.13959841394133268,0.86,0.85341653131574,gaussian,0.8543066667361616,1.0,0.9921248098366512,0.13999999999999999,0.13999999999999999
2.167514260933623,2.1422864784833555,10000,6.326530612244898,0.13664131059450652,0.8635097493036212,0.8544260395545349,gaussian,0.8566230566013197,1.0,0.9888703331022567,0.13649025069637882,0.13649025069637882
2.2469707207871745,2.201135721612008,10000,6.510204081632653,0.12986757549002184,0.8668478260869565,0.8590702446833025,gaussian,0.8546417665240046,1.0,0.9933662983326224,0.13315217391304346,0.13315217391304346
2.3267263308415123,2.355586157688749,10000,6.6938775510204085,0.12866940166070942,0.870026525198939,0.8841695609771858,gaussian,0.8775285491539236,1.0,1.0194799744611573,0.129973474801061,0.129973474801061
2.4067669745269797,2.4862104206105067,10000,6.877551020408164,0.12665221350030556,0.8730569948186528,0.8886596077802232,gaussian,0.8932265743942633,1.0,1.0107448546664888,0.12694300518134716,0.12694300518134716
2.487079511502712,2.427648073824265,10000,7.061224489795919,0.11998609324815579,0.8759493670886076,0.8558992127104195,gaussian,0.861204352170917,1.0,0.9705801664980778,0.1240506329113924,0.1240506329113924
2.567651689666575,2.642176488538894,10000,7.244897959183674,0.11859158887919231,0.8787128712871287,0.8963866706252613,gaussian,0.8967906690333842,1.0,1.0145742610963309,0.12128712871287127,0.12128712871287127
2.6484720668605113,2.631165556262031,10000,7.428571428571429,0.11771980917351338,0.8813559322033898,0.8776992362195413,gaussian,0.8772493025698521,1.0,0.995868979042744,0.11864406779661017,0.11864406779661017
2.7295299410168994,2.679920649053639,10000,7.612244897959184,0.11648571036458455,0.8838862559241706,0.8746271936415755,gaussian,0.8723656146625605,1.0,0.9933744829851752,0.11611374407582939,0.11611374407582939
2.810815287676909,2.7006585028267116,10000,7.795918367346939,0.1130761361181377,0.8863109048723898,0.8598224145644876,gaussian,0.8612636544888183,1.0,0.9714573107582948,0.1136890951276102,0.1136890951276102
2.892318703966507,2.9062473046085,10000,7.979591836734694,0.1109123089100841,0.8886363636363637,0.8963112030475099,gaussian,0.8917386428702619,1.0,1.0117960721348416,0.11136363636363635,0.11136363636363635
2.9740313582454108,3.0027010906207647,10000,8.16326530612245,0.1084615928239489,0.8908685968819599,0.8909270810553999,gaussian,0.897126133124242,1.0,0.9931896218105065,0.1091314031180401,0.1091314031180401
3.0559449447533225,2.967361148098643,10000,8.346938775510203,0.10552191340711783,0.8930131004366813,0.8732353386479242,gaussian,0.874058488925418,1.0,0.9779341017775485,0.10698689956331879,0.10698689956331879
3.1380516426698444,3.0478098535335305,10000,8.53061224489796,0.10504966132126815,0.8950749464668094,0.8745617637907867,gaussian,0.8761376973546922,1.0,0.9780354915481494,0.10492505353319058,0.10492505353319058
3.220344079082461,3.1873785939202315,10000,8.714285714285715,0.10334660109700003,0.8970588235294118,0.8903999891164928,gaussian,0.8902718118783647,1.0,0.993874767451621,0.10294117647058823,0.10294117647058823
3.3028152954233065,3.415501870541647,10000,8.89795918367347,0.10058911578537398,0.8989690721649485,0.9181712830226437,gaussian,0.9217387306424689,1.0,1.0151929511881925,0.10103092783505155,0.10103092783505155
3.3854587169919648,3.4308655498537206,10000,9.081632653061225,0.09918934798707724,0.9008097165991903,0.9128499065978707,gaussian,0.9098175498389719,1.0,1.015071611343847,0.09919028340080971,0.09919028340080971
3.468268125229933,3.4481922931740954,10000,9.26530612244898,0.09572183402282355,0.9025844930417495,0.9013475769759692,gaussian,0.8986730983270933,1.0,0.9997438896476688,0.09741550695825049,0.09741550695825049
3.551237632453927,3.532793095617122,10000,9.448979591836736,0.09644391898940562,0.904296875,0.9004620085149174,gaussian,0.9007664753710803,1.0,0.9966014606481601,0.09570312499999999,0.09570312499999999
3.6343616587908745,3.5906154138681536,10000,9.63265306122449,0.0958552730139696,0.9059500959692899,0.8994587867594395,gaussian,0.8977214356959181,1.0,0.9970514108369305,0.09404990403071017,0.09404990403071017
3.7176349110883526,3.8786651230729476,10000,9.816326530612246,0.09249770389678934,0.9075471698113208,0.9388600803435926,gaussian,0.9373225674990383,1.0,1.032895297084936,0.09245283018867924,0.09245283018867924
3.8010523636008147,3.7178654005615135,10000,10.0,0.09246136330859074,0.9090909090909091,0.8890955565375239,gaussian,0.893966006720127,1.0,0.9766864696635114,0.09090909090909091,0.09090909090909091
0.06641007540331326,0.07427440303502522,10000,1.183673469387755,0.30451985203757626,0.1977440409629,0.20335749832629077,gauss_bernouilli,0.20571342837691617,0.5,0.5055214203132417,0.3022559590371,0.3037419687509001
0.0854540617862304,0.08852235004430704,10000,1.3673469387755102,0.2727429377600233,0.21662596650840216,0.21598516949565438,gauss_bernouilli,0.21978099729356035,0.5,0.4849322794577718,0.28337403349159784,0.2833835621719522
0.10613623835259806,0.10832533359378937,10000,1.5510204081632653,0.27163416648423755,0.2334717470276032,0.22998222811078553,gauss_bernouilli,0.23606232956414624,0.5,0.49553629314166237,0.2665282529723968,0.26630029554983536
0.12828307614583503,0.12728636044214878,10000,1.7346938775510203,0.25171826020941407,0.2485666976668493,0.24955506158373764,gauss_bernouilli,0.24754403204287914,0.5,0.5032843513340103,0.2514333023331507,0.2513481789349769
0.15174516280194306,0.15026202150157097,10000,1.9183673469387754,0.23478234384714275,0.26215172435757794,0.25839529548538237,gauss_bernouilli,0.26017804755854146,0.5,0.4913948872593661,0.23784827564242206,0.2357646536108249
0.1763934105727708,0.16291610528041583,10000,2.1020408163265305,0.22035146475358297,0.27442959661753225,0.26485511923062766,gauss_bernouilli,0.2646918317979369,0.5,0.48536987141690136,0.22557040338246775,0.2242661947234836
0.2021158364849488,0.20100671795600808,10000,2.2857142857142856,0.21807665174387622,0.28557100950202247,0.28715940808790896,gauss_bernouilli,0.2848239152287463,0.5,0.507571552690948,0.21442899049797753,0.21382768796701285
0.22881486963476239,0.22441842080281557,10000,2.4693877551020407,0.20355915944365433,0.29571996028901015,0.2931374839719393,gauss_bernouilli,0.2931236274865697,0.5,0.49671049990096305,0.20428003971098987,0.2028182493861213
0.25640511544212835,0.25143317837418716,10000,2.6530612244897958,0.1926532919614934,0.30499832055465675,0.29689231288410556,gauss_bernouilli,0.3019227197867352,0.5,0.4845151979429695,0.19500167944534325,0.19438733454513898
0.28481150391373034,0.2866783155376072,10000,2.836734693877551,0.1822588236998157,0.3135096397469055,0.30497131559882656,gauss_bernouilli,0.31445840734563546,0.5,0.4777430475518334,0.1864903602530945,0.18616420969045788
0.31396775542734784,0.30640286114436754,10000,3.0204081632653064,0.18315148963964517,0.321342274072038,0.31615576344873336,gauss_bernouilli,0.3162043714489605,0.5,0.4992586450881515,0.17865772592796197,0.17698655117259518
0.3438151069660193,0.34051758795202325,10000,3.2040816326530615,0.16934913923088624,0.3285719471765202,0.32297474495309336,gauss_bernouilli,0.3261457709132068,0.5,0.4891528582238662,0.17142805282347978,0.17315781987465437
0.374301251301179,0.37991044523482204,10000,3.3877551020408165,0.16071220066651654,0.3352638426935928,0.3328269515058039,gauss_bernouilli,0.33886771707875096,0.5,0.4874983865993734,0.16473615730640723,0.16344471177837608
0.40537945023281297,0.38197787303663555,10000,3.5714285714285716,0.15848668888822062,0.34147431554221375,0.3297886985680224,gauss_bernouilli,0.3286378537019741,0.5,0.48942623232229127,0.15852568445778628,0.15777736137870757
0.43700779031089865,0.41511664565365164,10000,3.7551020408163267,0.15439933155321264,0.34725229447828265,0.33921097026494973,gauss_bernouilli,0.33628279055920884,0.5,0.4965384815239032,0.15274770552171732,0.15228393746592447
0.46914855549762613,0.4867538052143572,10000,3.938775510204082,0.1465512581098839,0.35264043510998183,0.360246811616685,gauss_bernouilli,0.3606125787448096,0.5,0.5064323025984443,0.14735956489001817,0.14719443328975615
0.5017676961284235,0.47836819540934483,10000,4.122448979591837,0.1373436365760495,0.35767607117836997,0.3458400456524572,gauss_bernouilli,0.34721762108140786,0.5,0.48180610679955616,0.14232392882163006,0.1414392975691386
0.5348343774717281,0.5357344808812597,10000,4.3061224489795915,0.1357857035726604,0.3623920024662633,0.359413379196612,gauss_bernouilli,0.3617664571302612,0.5,0.49284600483562324,0.1376079975337367,0.1381958596162523
0.5683205943466996,0.5652634374167491,10000,4.4897959183673475,0.13450960642055793,0.36681715005126714,0.3672037422181625,gauss_bernouilli,0.3656736449112403,0.5,0.5032434459456424,0.13318284994873286,0.13247443589847113
0.6022008407870763,0.6025657970169613,10000,4.673469387755102,0.1323602602284517,0.3709771034931638,0.37225311477896267,gauss_bernouilli,0.3706241108225324,0.5,0.5062423789638447,0.1290228965068362,0.1297287692143717
0.6364518257651308,0.6163724907745589,10000,4.857142857142858,0.12105370797240089,0.37489457966837003,0.3667572981566397,gauss_bernouilli,0.36673808224891036,0.5,0.48783022203677,0.12510542033162997,0.12465130296101286
0.6710522276153017,0.6467628519821979,10000,5.040816326530613,0.11960147534367474,0.3785898090906438,0.37010086360974714,gauss_bernouilli,0.3688457404714898,0.5,0.4909574620916792,0.12141019090935619,0.12144797766305428
0.7059824811051175,0.7191406323622477,10000,5.224489795918368,0.11658631284954993,0.38208086248229883,0.38777304254558714,gauss_bernouilli,0.38696721251033817,0.5,0.5051651854303861,0.11791913751770117,0.11878890727240066
0.741224592156734,0.7906194387798731,10000,5.408163265306123,0.11597545023819107,0.38538392791670084,0.40450556307466706,gauss_bernouilli,0.40369274006395806,0.5,0.5212938363235672,0.11461607208329913,0.11563715385111545
0.7767619760775655,0.8151338993376374,10000,5.591836734693878,0.1134041621851663,0.3885135469072175,0.3998339160461923,gauss_bernouilli,0.4031667415283646,0.5,0.5099052527491862,0.11148645309278249,0.11274461701819048
0.8125793158536211,0.7916988164340698,10000,5.775510204081633,0.10661838105235956,0.3914828162645012,0.3840492630050402,gauss_bernouilli,0.3850052914658442,0.5,0.48971161559659576,0.10851718373549882,0.10808605400418746
0.8486624376264676,0.8461080784102127,10000,5.959183673469388,0.10241753659114079,0.3943035613000584,0.397333906995048,gauss_bernouilli,0.39371520321237896,0.5,0.5033701473688578,0.10569643869994164,0.10468359862774658
0.8849982009394248,0.8451611205524591,10000,6.142857142857143,0.1040391890130453,0.3969864849545133,0.38374335566822126,gauss_bernouilli,0.38511592879574347,0.5,0.48640997155374444,0.10301351504548675,0.10356981477102291
0.9215744017207589,0.9388620727160328,10000,6.326530612244898,0.10048390880548941,0.399541296622939,0.40539520533972756,gauss_bernouilli,0.40490218495241853,0.5,0.5063721345325259,0.10045870337706098,0.10005553720927648
0.9583796862870628,0.9770638285861776,10000,6.510204081632653,0.09816400650248869,0.4019768237972603,0.40473221011227206,gauss_bernouilli,0.4067801600877875,0.5,0.5008482666392452,0.0980231762027397,0.09728920147108094
0.9954034749113828,0.9949321927701354,10000,6.6938775510204085,0.0990443062242118,0.40430110911578554,0.40412590598751813,gauss_bernouilli,0.40346185543597607,0.5,0.5038342627632719,0.09569889088421445,0.09616897844722712
1.0326358937180027,1.0327962587329478,10000,6.877551020408164,0.0936287419877496,0.406521494977836,0.40886128925812854,gauss_bernouilli,0.40690931785042705,0.5,0.5044420026535796,0.09347850502216398,0.09399787179583993
1.0700677138472043,1.0694664352740437,10000,7.061224489795919,0.09147038278607203,0.4086446975277891,0.40776814492397506,gauss_bernouilli,0.40845050360937474,0.5,0.49855616902464744,0.09135530247221094,0.09193325297433767
1.1076902969852507,1.028893641211522,10000,7.244897959183674,0.09013917880407521,0.4106768715224482,0.3854611055005376,gauss_bernouilli,0.3885754234964018,0.5,0.4724859663087486,0.08932312847755179,0.08871476796358399
1.1454955464825336,1.2006127664332307,10000,7.428571428571429,0.08863392470738125,0.4126236673562197,0.42645199532023415,gauss_bernouilli,0.4274604913117135,0.5,0.5140774240361361,0.08737633264378034,0.08757649783183097
1.183475863390487,1.1476620172164602,10000,7.612244897959184,0.08295343422726612,0.41449028132054927,0.40809105906196924,gauss_bernouilli,0.4060150758087833,0.5,0.4931204765424213,0.08550971867945072,0.0852360683700124
1.2216241068389513,1.2678014419323522,10000,7.795918367346939,0.08451783732401157,0.4162815000096996,0.42720276944870267,gauss_bernouilli,0.4286794027594186,0.5,0.5102439734619983,0.08371849999030039,0.08333221819054433
1.2599335582529623,1.295714107645936,10000,7.979591836734694,0.08237732832989188,0.418001739648058,0.4243576183472017,gauss_bernouilli,0.42657825443183217,0.5,0.5045143105924631,0.08199826035194203,0.08215630422521603
1.2983978889737033,1.2866529249415972,10000,8.16326530612245,0.08211783796559258,0.41965508099979093,0.41572937527587345,gauss_bernouilli,0.4179307365042297,0.5,0.49564585201310984,0.08034491900020907,0.08028967611974956
1.3370111309045516,1.303065045192794,10000,8.346938775510203,0.08205406318151304,0.42124530042579633,0.41407876733773263,gauss_bernouilli,0.41370992470978035,0.5,0.49650167314719795,0.07875469957420367,0.07938595527871282
1.3757676498511855,1.3466527852679258,10000,8.53061224489796,0.07711999894496366,0.4227758975722991,0.4167594865762116,gauss_bernouilli,0.4160408339173124,0.5,0.4945981381800744,0.07722410242770088,0.07712252402921649
1.4146621212660238,1.4180607255454871,10000,8.714285714285715,0.07458617118003778,0.4242501201074692,0.4270882865605938,gauss_bernouilli,0.42516058602417534,0.5,0.5036021582770498,0.07574987989253076,0.07572265869761934
1.4536895081427712,1.4281336475296076,10000,8.89795918367347,0.0738792668122273,0.4256709858649491,0.418894540130527,gauss_bernouilli,0.4204412599715338,0.5,0.49122708710174756,0.07432901413505086,0.07443856570951644
1.4928450408375271,1.4892864475424608,10000,9.081632653061225,0.07305440382806859,0.42704130270441965,0.4252067029144189,gauss_bernouilli,0.4256524539171794,0.5,0.49781535573972696,0.07295869729558034,0.07303968738219123
1.5321241986194014,1.5750347986208675,10000,9.26530612244898,0.07099840351514883,0.42836368635786204,0.43919566046980724,gauss_bernouilli,0.4379827950250853,0.5,0.5114069294296781,0.07163631364213793,0.07152114034101714
1.5715226927766455,1.5424961535439807,10000,9.448979591836736,0.06972335811488212,0.4296405764948086,0.42660509558114246,gauss_bernouilli,0.42408170976219806,0.5,0.49885183951496903,0.07035942350519143,0.07012413731560864
1.6110364511242448,1.5804604844736259,10000,9.63265306122449,0.06742627306397528,0.43087425120963485,0.4231525649587804,gauss_bernouilli,0.42467709848706653,0.5,0.4890543044944695,0.06912574879036514,0.06855200759586569
1.650661603776387,1.6631005003667847,10000,9.816326530612246,0.06898162393034757,0.43206684010802965,0.4295915102297974,gauss_bernouilli,0.43312764864955816,0.5,0.4950369957403842,0.06793315989197037,0.06860149986332235
1.6903944700624733,1.6532873549158627,10000,10.0,0.06797807222148558,0.4332203361475032,0.4292223076495876,gauss_bernouilli,0.4260831639270905,0.5,0.5003395235935703,0.06677966385249681,0.06705907118696709
0.2162536191025111,0.21789256855124972,10000,1.183673469387755,0.4062200684917507,0.6042905952973601,0.600359995365722,binary,0.6069400592231945,1.0,1.0,0.3957094047026399,0.3930599407768055
0.2739331124504536,0.2883399738426171,10000,1.3673469387755102,0.34641521908212886,0.6507123690950222,0.6539053503242754,binary,0.6542259197306797,1.0,1.0,0.34928763090497783,0.3457740802693203
0.33558295519509135,0.34162330946075586,10000,1.5510204081632653,0.3059998718072861,0.6909423881475429,0.6933072763739364,binary,0.6926144245551588,1.0,1.0,0.30905761185245706,0.3073855754448412
0.4006820394436256,0.4088154272659338,10000,1.7346938775510203,0.27105896327964923,0.725976391927647,0.7299601151346063,binary,0.730979193548862,1.0,1.0,0.274023608072353,0.2690208064511381
0.4687909430149346,0.4611291929764686,10000,1.9183673469387754,0.2566293780405661,0.7566080352306235,0.7482301288817201,binary,0.7530896358040065,1.0,1.0,0.2433919647693765,0.2469103641959934
0.5395359097332095,0.5408044817756629,10000,2.1020408163265305,0.21407313657316254,0.7834807845872651,0.7850543431696833,binary,0.7841818229125292,1.0,1.0,0.21651921541273483,0.21581817708747075
0.6125967903488343,0.6077246807852438,10000,2.2857142857142856,0.19389911307465033,0.807123557821485,0.8075541384292586,binary,0.8090073899331676,1.0,1.0,0.19287644217851496,0.19099261006683244
0.6876977483314854,0.6715434624117259,10000,2.4693877551020407,0.1778028809347265,0.8279760382713515,0.8232996975564111,binary,0.8244022760475487,1.0,1.0,0.17202396172864848,0.17559772395245135
0.7645999565045928,0.7748434165273757,10000,2.6530612244897958,0.14912090891840837,0.8464071657705879,0.8505116662575493,binary,0.850144241433507,1.0,1.0,0.15359283422941206,0.14985575856649316
0.8430957647641318,0.8243682932423697,10000,2.836734693877551,0.15129571083174875,0.8627289659201947,0.8523958882335068,binary,0.856087487298762,1.0,1.0,0.13727103407980534,0.1439125127012378
0.9230039788826818,0.9237608957440238,10000,3.0204081632653064,0.11297048012622284,0.8772071027076226,0.8832873301024451,binary,0.8795451403311129,1.0,1.0,0.12279289729237744,0.12045485966888707
1.0041659943473775,1.011834658531292,10000,3.2040816326530615,0.11528070291511779,0.8900690709493706,0.8883998444730207,binary,0.892080391861159,1.0,1.0,0.10993092905062943,0.10791960813884093
1.086442598883911,1.092315036761907,10000,3.3877551020408165,0.10034779689363174,0.9015106521078364,0.9004589081110113,binary,0.901265613115654,1.0,1.0,0.0984893478921636,0.09873438688434605
1.1697113053017267,1.1748245372536295,10000,3.5714285714285716,0.09269240872172879,0.9117010682145026,0.9100467064059052,binary,0.9127858215335393,1.0,1.0,0.08829893178549739,0.08721417846646076
1.2538641100974337,1.247114251284994,10000,3.7551020408163267,0.08402316259596242,0.9207871435953939,0.9180537064494316,binary,0.9201305754948255,1.0,1.0,0.0792128564046061,0.07986942450517452
1.3388055975573716,1.3474666388597194,10000,3.938775510204082,0.06534736653869574,0.928896699294168,0.9331649568254546,binary,0.9316772801896049,1.0,1.0,0.07110330070583205,0.06832271981039512
1.4244513268948777,1.4478561734155189,10000,4.122448979591837,0.0619725383991296,0.9361413463358133,0.938119592808499,binary,0.9382117240161276,1.0,1.0,0.0638586536641867,0.06178827598387239
1.5107264532056124,1.5109577070832583,10000,4.3061224489795915,0.060745041307761836,0.9426188024805198,0.9405965417915478,binary,0.9419381248908577,1.0,1.0,0.057381197519480204,0.058061875109142215
1.5975645430262544,1.6183193508553926,10000,4.4897959183673475,0.05012860456848017,0.9484148273006043,0.949980736209788,binary,0.9500900769880558,1.0,1.0,0.05158517269939568,0.04990992301194412
1.6849065529426996,1.7064467748011714,10000,4.673469387755102,0.0462508808864416,0.9536048486474945,0.9534186622929812,binary,0.9530882054724041,1.0,1.0,0.046395151352505465,0.04691179452759582
1.7726999456273322,1.7829965505746637,10000,4.857142857142858,0.043912649755111215,0.9582553374571111,0.956956486155341,binary,0.9578256220657935,1.0,1.0,0.041744662542888875,0.042174377934206635
1.8608979223324094,1.8430186483956392,10000,5.040816326530613,0.04064570310967022,0.9624249757473797,0.9599859439889346,binary,0.9606175910875394,1.0,1.0,0.03757502425262023,0.03938240891246049
1.9494587545470483,1.9157939443945249,10000,5.224489795918368,0.03326017425816771,0.966165653476261,0.9664305865522954,binary,0.9661213473627583,1.0,1.0,0.03383434652373891,0.033878652637241505
2.0383452004616944,1.9972106508661862,10000,5.408163265306123,0.03256713858397143,0.9695233228746942,0.968258497306598,binary,0.9690841331971675,1.0,1.0,0.03047667712530576,0.030915866802832533
2.1275239942505135,2.0997791866475937,10000,5.591836734693878,0.029942944096030835,0.9725387333958853,0.970044614069305,binary,0.9700321722346409,1.0,1.0,0.027461266604114767,0.029967827765359084
2.2169653981027446,2.23121627135576,10000,5.775510204081633,0.024105920614965776,0.9752480661354972,0.9753467623316745,binary,0.9747994452783149,1.0,1.0,0.024751933864502775,0.025200554721685108
2.306642808504029,2.270352938256331,10000,5.959183673469388,0.023378664815941235,0.9776834831897326,0.9761131713062121,binary,0.9756050074283652,1.0,1.0,0.0223165168102674,0.024394992571634737
2.3965324095606206,2.373772513699764,10000,6.142857142857143,0.02535972424789551,0.9798736047195308,0.9757436429077354,binary,0.976847010063366,1.0,1.0,0.02012639528046925,0.02315298993663392
2.4866128672288927,2.518259225040455,10000,6.326530612244898,0.01888185117785849,0.9818439243226109,0.981476773204814,binary,0.9818353975874865,1.0,1.0,0.018156075677389028,0.01816460241251353
2.576865059202956,2.564257598478888,10000,6.510204081632653,0.019433617864376362,0.9836171715635854,0.9820506648836399,binary,0.9835349476316564,1.0,1.0,0.016382828436414566,0.016465052368343724
2.667271835958358,2.651786524257528,10000,6.6938775510204085,0.015511239361303915,0.9852136290870086,0.9842672368076354,binary,0.9840457129765746,1.0,1.0,0.014786370912991403,0.01595428702342558
2.7578178090762937,2.7243413511972827,10000,6.877551020408164,0.01303848172434754,0.9866514105711385,0.9869883787843939,binary,0.9870152392931352,1.0,1.0,0.01334858942886156,0.01298476070686481
2.8484891635020606,2.8564751292568964,10000,7.061224489795919,0.009248031453377329,0.9879467048190576,0.9893260440659287,binary,0.9879001195852348,1.0,1.0,0.01205329518094246,0.012099880414765167
2.9392734908399305,2.948820204971118,10000,7.244897959183674,0.01185877913052692,0.9891139904882222,0.9890849018260184,binary,0.9900285827825637,1.0,1.0,0.010886009511777754,0.009971417217436326
3.0301596411690714,3.055011851290582,10000,7.428571428571429,0.006777501923073704,0.9901662252968959,0.9924433217824713,binary,0.9916641454880164,1.0,1.0,0.00983377470310411,0.00833585451198365
3.121137591191445,3.1264516687978934,10000,7.612244897959184,0.007767254476024864,0.9911150129934327,0.9918256561191294,binary,0.9914185667142836,1.0,1.0,0.008884987006567289,0.008581433285716412
3.212198326801231,3.2066975631819448,10000,7.795918367346939,0.006751003548558432,0.9919707509083725,0.9924651562491367,binary,0.9916813160468319,1.0,1.0,0.008029249091627519,0.00831868395316811
3.303333738408781,3.324130781721444,10000,7.979591836734694,0.007409022577426934,0.9927427605184875,0.9929118258746519,binary,0.9932326743267306,1.0,1.0,0.007257239481512442,0.006767325673269315
3.3945365275556014,3.398317635435303,10000,8.16326530612245,0.00638115229318621,0.9934394031198396,0.9933824646350847,binary,0.9931460815633558,1.0,1.0,0.006560596880160437,0.0068539184366441614
3.4858001235393727,3.5040255611190703,10000,8.346938775510203,0.004812640487105819,0.9940681824253352,0.9943380979666546,binary,0.9934888364204153,1.0,1.0,0.005931817574664721,0.006511163579584728
