N,alpha,ensemble_type,mean_prior,mse,mse_ep,mse_se,n_iter_ep,n_iter_se,prior_type
1000,1.5503355704697985,complex_gaussian,0.5,0.41898799714702806,0.4603872705451916,0.4963184279976224,15,36,gaussian
1000,1.570469798657718,complex_gaussian,0.5,0.5804647293990929,0.49883726232855535,0.48311453061577936,8,37,gaussian
1000,1.5906040268456374,complex_gaussian,0.5,0.5842299349469483,0.5508367079523475,0.4700884482342264,4,38,gaussian
1000,1.610738255033557,complex_gaussian,0.5,0.5710006289716114,0.509573443945687,0.4567922090747329,4,39,gaussian
1000,1.6308724832214765,complex_gaussian,0.5,0.7195682316157901,0.6007503171698529,0.4432698958176854,3,41,gaussian
1000,1.6510067114093958,complex_gaussian,0.5,0.4576032140278702,0.455831674572365,0.4276899204766457,6,42,gaussian
1000,1.6711409395973154,complex_gaussian,0.5,0.5583930535816904,0.5425856539500415,0.41345933439810867,3,44,gaussian
1000,1.6912751677852347,complex_gaussian,0.5,0.46887383608591815,0.48282010158676175,0.39855874917187517,6,45,gaussian
1000,1.7114093959731542,complex_gaussian,0.5,0.455965314221978,0.41590144223628495,0.3832551124216409,9,47,gaussian
1000,1.7315436241610738,complex_gaussian,0.5,0.3796447502329755,0.38476603800588943,0.3668114985494405,6,49,gaussian
1000,1.751677852348993,complex_gaussian,0.5,0.6205794587132206,0.5888451341981702,0.35095737409619243,3,52,gaussian
1000,1.7718120805369126,complex_gaussian,0.5,0.34704720705334124,0.3637359820747559,0.3342395151005647,8,54,gaussian
1000,1.7919463087248322,complex_gaussian,0.5,0.4525112576588503,0.4155687934029346,0.3172252146659458,8,57,gaussian
1000,1.8120805369127515,complex_gaussian,0.5,0.46719320407202747,0.4240202042324429,0.29827848618981456,5,61,gaussian
1000,1.832214765100671,complex_gaussian,0.5,0.39429411271961484,0.38099346460675465,0.27985076594045355,6,65,gaussian
1000,1.8523489932885906,complex_gaussian,0.5,0.3511619643351144,0.34407014868829866,0.2598083603102821,6,70,gaussian
1000,1.87248322147651,complex_gaussian,0.5,0.27203712936052155,0.283069985716069,0.24006705698770625,8,75,gaussian
1000,1.8926174496644295,complex_gaussian,0.5,0.35015360372816234,0.324040328005066,0.2188298071916489,7,83,gaussian
1000,1.9127516778523488,complex_gaussian,0.5,0.33680912521117545,0.33788344096096423,0.196340606402156,7,92,gaussian
1000,1.9328859060402683,complex_gaussian,0.5,0.4777216795269436,0.4529057998226158,0.17177979333720572,3,106,gaussian
1000,1.9530201342281879,complex_gaussian,0.5,0.32478920761081737,0.30463233286578173,0.14470891725562163,7,127,gaussian
1000,1.9731543624161072,complex_gaussian,0.5,0.30821551507940975,0.25306130815581473,0.11477731522446943,9,163,gaussian
1000,1.9932885906040267,complex_gaussian,0.5,0.3827756754362845,0.34092319951205907,0.07820591793168008,5,250,gaussian
1000,2.013422818791946,complex_gaussian,0.5,0.26604580376561077,0.24241987437310789,0.022072727784596013,7,250,gaussian
1000,2.033557046979866,complex_gaussian,0.5,0.38505913937025177,0.3616886041875971,0.00018935680608056504,4,250,gaussian
1000,2.053691275167785,complex_gaussian,0.5,0.20896570241771695,0.20238106724265378,1.767027653298836e-05,8,202,gaussian
1000,2.0738255033557045,complex_gaussian,0.5,0.27134528280156384,0.2615059288189818,1.2313059105761859e-05,6,154,gaussian
1000,2.093959731543624,complex_gaussian,0.5,0.19073502738802597,0.1901966715087483,9.674769453349441e-06,8,126,gaussian
1000,2.1140939597315436,complex_gaussian,0.5,0.532024132463992,0.45584161416294866,7.558524638517916e-06,3,107,gaussian
1000,2.134228187919463,complex_gaussian,0.5,0.2200530953426753,0.18506842998009942,6.412433025348997e-06,8,94,gaussian
1000,2.154362416107382,complex_gaussian,0.5,0.19054059975504314,0.14202011154989003,4.938169179458107e-06,10,85,gaussian
1000,2.174496644295302,complex_gaussian,0.5,0.4192197957726544,0.36302758326052087,4.5105843403669965e-06,4,77,gaussian
1000,2.1946308724832213,complex_gaussian,0.5,0.010891270364127527,4.341138910124442e-06,3.874723515040479e-06,69,71,gaussian
1000,2.2147651006711406,complex_gaussian,0.5,0.07977795468125252,0.05098391166723826,3.373905196002447e-06,15,66,gaussian
1000,2.2348993288590604,complex_gaussian,0.5,0.16015524477791643,0.14496996783297544,2.845668651718647e-06,8,62,gaussian
1000,2.2550335570469797,complex_gaussian,0.5,0.015528114090485087,2.3239797612983892e-06,2.6589756332295877e-06,58,58,gaussian
1000,2.275167785234899,complex_gaussian,0.5,0.055707899121822974,0.041646584271691434,2.3369846403609174e-06,13,55,gaussian
1000,2.295302013422819,complex_gaussian,0.5,0.22827886794394536,0.21388112496573197,2.272031786820783e-06,5,52,gaussian
1000,2.315436241610738,complex_gaussian,0.5,0.2332424201054294,0.17912009195857037,1.8645243617942955e-06,6,50,gaussian
1000,2.3355704697986575,complex_gaussian,0.5,0.16936816387589332,0.11787521798462053,2.186990408548084e-06,7,47,gaussian
1000,2.3557046979865772,complex_gaussian,0.5,0.17888600789233838,0.13750468888804213,1.5494674666660657e-06,7,46,gaussian
1000,2.3758389261744965,complex_gaussian,0.5,0.4286341422584862,0.3650032264015358,1.55686704417235e-06,3,44,gaussian
1000,2.395973154362416,complex_gaussian,0.5,0.16374115944406412,0.1264308198024089,1.6741341624104675e-06,7,42,gaussian
1000,2.4161073825503356,complex_gaussian,0.5,0.027218809423386097,1.3175391547770587e-06,1.3187909366774164e-06,42,41,gaussian
1000,2.436241610738255,complex_gaussian,0.5,0.1442793352163605,0.11307768817430852,1.5862958847590036e-06,7,39,gaussian
1000,2.4563758389261743,complex_gaussian,0.5,0.20051461530582732,0.13113105729580143,1.397313879825113e-06,6,38,gaussian
1000,2.4765100671140936,complex_gaussian,0.5,0.07356935506752839,1.2908848027182174e-06,1.267842705154898e-06,37,37,gaussian
1000,2.4966442953020134,complex_gaussian,0.5,0.0883081004305776,1.6303182980292874e-06,1.188789659156697e-06,36,36,gaussian
1000,2.5167785234899327,complex_gaussian,0.5,0.19345031588953499,0.11465041577561806,1.15333218175806e-06,6,35,gaussian
1000,2.536912751677852,complex_gaussian,0.5,0.22650267044290667,0.16022347320004493,1.1504603505407829e-06,5,34,gaussian
1000,2.557046979865772,complex_gaussian,0.5,0.03231124148194229,1.0100483361918933e-06,7.474129881668289e-07,33,34,gaussian
1000,2.577181208053691,complex_gaussian,0.5,0.0625564744371358,1.2217557622262731e-06,7.832459723022822e-07,32,33,gaussian
1000,2.5973154362416104,complex_gaussian,0.5,0.25173441505960237,0.15650582061640939,8.464175800249053e-07,5,32,gaussian
1000,2.61744966442953,complex_gaussian,0.5,0.08884768286115644,0.03602797046576156,9.413777434241766e-07,8,31,gaussian
1000,2.6375838926174495,complex_gaussian,0.5,0.06318709563183075,0.01286754150392111,6.589226612119248e-07,10,31,gaussian
1000,2.657718120805369,complex_gaussian,0.5,0.051348176805289525,0.001998524653497924,7.657299579966192e-07,14,30,gaussian
1000,2.6778523489932886,complex_gaussian,0.5,0.010479402370126631,8.25594800080154e-07,5.457470758640781e-07,29,30,gaussian
1000,2.697986577181208,complex_gaussian,0.5,0.01471905650576384,5.651913844717527e-07,6.625851310948505e-07,29,29,gaussian
1000,2.7181208053691273,complex_gaussian,0.5,0.10280337660243422,0.04774502536487101,4.7311928075277615e-07,7,29,gaussian
1000,2.7382550335570466,complex_gaussian,0.5,0.01865104210558948,6.437189186137005e-07,5.990626728014092e-07,28,28,gaussian
1000,2.7583892617449663,complex_gaussian,0.5,0.03413257300819583,3.641803859588677e-07,4.430319714421316e-07,28,28,gaussian
1000,2.7785234899328857,complex_gaussian,0.5,0.0353672308755925,4.877902226585462e-07,5.835980130264318e-07,27,27,gaussian
1000,2.798657718120805,complex_gaussian,0.5,0.027483676229678417,4.095033552253824e-07,4.394256120088258e-07,27,27,gaussian
1000,2.8187919463087248,complex_gaussian,0.5,0.02187905785954247,5.217862107942395e-07,6.018263652984857e-07,26,26,gaussian
1000,2.838926174496644,complex_gaussian,0.5,0.05141103038368732,6.395839659001368e-07,4.599994897214188e-07,26,26,gaussian
1000,2.8590604026845634,complex_gaussian,0.5,0.11373014394626424,0.04768467021795043,3.480865745641992e-07,6,26,gaussian
1000,2.879194630872483,complex_gaussian,0.5,0.023773117117425534,5.981920199182866e-07,5.024073845838473e-07,25,25,gaussian
1000,2.8993288590604025,complex_gaussian,0.5,2.6308692473934533e-05,3.7787226569996335e-07,3.9087123282488534e-07,25,25,gaussian
1000,2.919463087248322,complex_gaussian,0.5,0.03220992738555015,4.106846074325432e-07,3.05236343312032e-07,25,25,gaussian
1000,2.9395973154362416,complex_gaussian,0.5,0.026042635764533882,3.697308668115795e-07,4.6279122856152094e-07,24,24,gaussian
1000,2.959731543624161,complex_gaussian,0.5,0.039517170024973416,2.929023119602192e-07,3.664235598277444e-07,24,24,gaussian
1000,2.9798657718120802,complex_gaussian,0.5,0.03994267105836289,3.6052172391887183e-07,2.905870580827141e-07,24,24,gaussian
1000,3.0,complex_gaussian,0.5,0.03149058952705115,3.0748006407677053e-07,4.5708273910261004e-07,24,23,gaussian
1000,0.020134228187919462,complex_gaussian,1.0,1.020499106648525,0.9964740647103402,0.9943086126381935,2,4,gaussian
1000,0.040268456375838924,complex_gaussian,1.0,0.9789544111448256,0.9895450876009045,0.9885640268165826,1,5,gaussian
1000,0.060402684563758385,complex_gaussian,1.0,0.9797817064269841,0.9768998208392964,0.9827718111975262,2,5,gaussian
1000,0.08053691275167785,complex_gaussian,1.0,1.0359186832479033,0.9900884722489954,0.9769347102953324,1,6,gaussian
1000,0.10067114093959731,complex_gaussian,1.0,1.0379572423567338,0.9699545750927386,0.971052764280263,2,6,gaussian
1000,0.12080536912751677,complex_gaussian,1.0,1.0049013831261877,0.966757615330215,0.9651254363957311,1,6,gaussian
1000,0.14093959731543623,complex_gaussian,1.0,0.9674860674823551,0.9563247443338845,0.9591829704613755,2,6,gaussian
1000,0.1610738255033557,complex_gaussian,1.0,0.9265169327252445,0.9528192099717419,0.9527779284360259,6,7,gaussian
1000,0.18120805369127516,complex_gaussian,1.0,1.0007721119645119,0.9509181048784717,0.9467077192031107,2,7,gaussian
1000,0.20134228187919462,complex_gaussian,1.0,0.9429835481838802,0.9549267306211946,0.9405696093684491,2,7,gaussian
1000,0.22147651006711408,complex_gaussian,1.0,0.9513802002071955,0.937211483051617,0.9343797219009762,2,7,gaussian
1000,0.24161073825503354,complex_gaussian,1.0,0.906872639044491,0.9215111932832694,0.928137006424154,2,7,gaussian
1000,0.261744966442953,complex_gaussian,1.0,0.9440854207525511,0.9204294105417545,0.9218042704478402,2,8,gaussian
1000,0.28187919463087246,complex_gaussian,1.0,0.9070545470333609,0.9139395214183199,0.9155021233825844,3,8,gaussian
1000,0.30201342281879195,complex_gaussian,1.0,0.8946183247467944,0.9099047948779793,0.9087217424856286,5,8,gaussian
1000,0.3221476510067114,complex_gaussian,1.0,0.8742298068150647,0.8994753720338652,0.902297847327438,9,8,gaussian
1000,0.3422818791946308,complex_gaussian,1.0,0.934187545962586,0.8955348815441343,0.8958076916458529,3,9,gaussian
1000,0.3624161073825503,complex_gaussian,1.0,0.8689670670656093,0.8776982414069309,0.8892179873653223,4,9,gaussian
1000,0.3825503355704698,complex_gaussian,1.0,0.8694533280156139,0.876051302861453,0.8825609821606843,6,9,gaussian
1000,0.40268456375838924,complex_gaussian,1.0,0.860030908369828,0.8677018325321623,0.8758761280882749,4,9,gaussian
1000,0.42281879194630867,complex_gaussian,1.0,0.9018110492852709,0.8822015505502185,0.8691442965611091,3,9,gaussian
1000,0.44295302013422816,complex_gaussian,1.0,0.8490134596382505,0.8780722778462625,0.8624124110474344,15,10,gaussian
1000,0.46308724832214765,complex_gaussian,1.0,0.8983069913939705,0.8636948319378289,0.8551443552582496,7,10,gaussian
1000,0.4832214765100671,complex_gaussian,1.0,0.8735069140889703,0.8479929491360498,0.8482649055944593,6,10,gaussian
1000,0.5033557046979865,complex_gaussian,1.0,0.8661295571431149,0.8406036453497203,0.8412077453573462,3,10,gaussian
1000,0.523489932885906,complex_gaussian,1.0,0.826177745656059,0.8418765209042692,0.834197963061422,4,10,gaussian
1000,0.5436241610738255,complex_gaussian,1.0,0.7899321829027147,0.8219157800493225,0.8270459302489133,7,11,gaussian
1000,0.5637583892617449,complex_gaussian,1.0,0.8583237292469749,0.8222560558787589,0.8199640286006199,5,11,gaussian
1000,0.5838926174496644,complex_gaussian,1.0,0.7993194262068709,0.8178982240350258,0.8127161758502401,3,11,gaussian
1000,0.6040268456375839,complex_gaussian,1.0,0.7578345153973639,0.807263427275164,0.8050694142850926,4,11,gaussian
1000,0.6241610738255033,complex_gaussian,1.0,0.8028118817980019,0.808275311355118,0.7976905739994357,9,11,gaussian
1000,0.6442953020134228,complex_gaussian,1.0,0.8207499275401184,0.7908760117703371,0.7901972591884783,6,12,gaussian
1000,0.6644295302013422,complex_gaussian,1.0,0.7457910339553546,0.7763128576682645,0.7826446110956108,3,12,gaussian
1000,0.6845637583892616,complex_gaussian,1.0,0.7607296983336689,0.7613794571368012,0.775216389720523,7,12,gaussian
1000,0.7046979865771812,complex_gaussian,1.0,0.8299456318478432,0.7613743064253078,0.7675179904013726,5,12,gaussian
1000,0.7248322147651006,complex_gaussian,1.0,0.7498430267731325,0.7511172522309382,0.759794726316225,5,13,gaussian
1000,0.7449664429530201,complex_gaussian,1.0,0.7323682342628348,0.7491496730950515,0.7521189065672829,5,13,gaussian
1000,0.7651006711409396,complex_gaussian,1.0,0.776079076096288,0.7497834814960822,0.7437686412528822,4,13,gaussian
1000,0.785234899328859,complex_gaussian,1.0,0.7439977412750391,0.737470176471551,0.7359451548463025,5,13,gaussian
1000,0.8053691275167785,complex_gaussian,1.0,0.7492075454320773,0.7272869276832068,0.727899369059301,5,14,gaussian
1000,0.8255033557046979,complex_gaussian,1.0,0.7415518334852875,0.7198117816552514,0.7197489346400479,8,14,gaussian
1000,0.8456375838926173,complex_gaussian,1.0,0.718515333815508,0.7121708780197828,0.7116584268817929,6,14,gaussian
1000,0.8657718120805369,complex_gaussian,1.0,0.6610668885640208,0.701723920295936,0.7035131723573522,6,14,gaussian
1000,0.8859060402684563,complex_gaussian,1.0,0.7258938641829923,0.6893815957503113,0.6952255853753255,11,15,gaussian
1000,0.9060402684563758,complex_gaussian,1.0,0.6808521626630829,0.6747429732217254,0.6864597196451353,7,15,gaussian
1000,0.9261744966442953,complex_gaussian,1.0,0.650070843720945,0.6695431673272519,0.6780142125223022,13,15,gaussian
1000,0.9463087248322147,complex_gaussian,1.0,0.678992402469895,0.6461957112098323,0.6693281645159428,8,15,gaussian
1000,0.9664429530201342,complex_gaussian,1.0,0.6754161591110782,0.6504922376320782,0.660821103973859,8,16,gaussian
1000,0.9865771812080536,complex_gaussian,1.0,0.5822591073855721,0.6434569288552626,0.6520551956098741,9,16,gaussian
1000,1.006711409395973,complex_gaussian,1.0,0.6701622479693361,0.6339437255500735,0.6432388646465328,11,16,gaussian
1000,1.0268456375838926,complex_gaussian,1.0,0.5915029929698078,0.611070466975709,0.6345144767763791,10,17,gaussian
1000,1.046979865771812,complex_gaussian,1.0,0.6574465507694545,0.6176241310422985,0.6253142355877703,6,17,gaussian
1000,1.0671140939597314,complex_gaussian,1.0,0.6055055817461451,0.628422538020863,0.6159203561069291,11,17,gaussian
1000,1.087248322147651,complex_gaussian,1.0,0.5683413332250007,0.6132942824058367,0.6067236664236002,6,18,gaussian
1000,1.1073825503355703,complex_gaussian,1.0,0.634938873080903,0.6127183499163462,0.5975638934207422,4,18,gaussian
1000,1.1275167785234899,complex_gaussian,1.0,0.578030911557825,0.5972203730115082,0.5881670412597755,6,18,gaussian
1000,1.1476510067114094,complex_gaussian,1.0,0.5398985802795154,0.5817030929249445,0.5785967056951288,11,19,gaussian
1000,1.1677852348993287,complex_gaussian,1.0,0.5315936490181593,0.5601635859445945,0.5693077694400366,14,19,gaussian
1000,1.1879194630872483,complex_gaussian,1.0,0.569981886386223,0.5447993810235421,0.5594870439987062,12,20,gaussian
1000,1.2080536912751678,complex_gaussian,1.0,0.5713780599015861,0.5571028478033752,0.5493733372736527,7,20,gaussian
1000,1.2281879194630871,complex_gaussian,1.0,0.5573271841844386,0.5250064346701802,0.539668076409712,9,21,gaussian
1000,1.2483221476510067,complex_gaussian,1.0,0.5557405748145718,0.5287072062706235,0.5297275303667521,6,21,gaussian
1000,1.268456375838926,complex_gaussian,1.0,0.5569027388536195,0.5235362841242046,0.5195598696615824,7,21,gaussian
1000,1.2885906040268456,complex_gaussian,1.0,0.501455278143359,0.4997540018543473,0.5093820699011613,7,22,gaussian
1000,1.308724832214765,complex_gaussian,1.0,0.4811023081819503,0.503398788994351,0.4989639934651896,6,22,gaussian
1000,1.3288590604026844,complex_gaussian,1.0,0.43531628782398696,0.4603937867463257,0.48860458712933247,8,23,gaussian
1000,1.348993288590604,complex_gaussian,1.0,0.5182412502244519,0.5331787396077652,0.4782003866141202,5,24,gaussian
1000,1.3691275167785233,complex_gaussian,1.0,0.473485145801149,0.4591609281470593,0.4671583866637725,9,24,gaussian
1000,1.3892617449664428,complex_gaussian,1.0,0.44159706943485466,0.4500333544977653,0.4563936378245642,19,25,gaussian
1000,1.4093959731543624,complex_gaussian,1.0,0.5430497193469914,0.46961536080754257,0.44557162276645973,6,25,gaussian
1000,1.4295302013422817,complex_gaussian,1.0,0.3933228793251544,0.41134228237699644,0.4344758770907233,10,26,gaussian
1000,1.4496644295302012,complex_gaussian,1.0,0.46910735974182394,0.41908596313800783,0.42295927133490796,9,27,gaussian
1000,1.4697986577181208,complex_gaussian,1.0,0.48147826424066686,0.4152653111037188,0.41184372503759037,8,28,gaussian
1000,1.4899328859060401,complex_gaussian,1.0,0.4201421396219333,0.40645981510908047,0.40055252911255235,8,28,gaussian
1000,1.5100671140939597,complex_gaussian,1.0,0.37528658201296466,0.3934970248383616,0.3881181615269288,6,29,gaussian
1000,1.5302013422818792,complex_gaussian,1.0,0.38353131860115064,0.3760868704551106,0.3765065273014837,9,30,gaussian
1000,1.5503355704697985,complex_gaussian,1.0,0.34647627005327897,0.36614803208275815,0.3645331601064652,13,31,gaussian
1000,1.570469798657718,complex_gaussian,1.0,0.3621035418699879,0.35739012185571895,0.35245657249898377,8,32,gaussian
1000,1.5906040268456374,complex_gaussian,1.0,0.3262483288613185,0.3401820301187002,0.340300269257823,10,33,gaussian
1000,1.610738255033557,complex_gaussian,1.0,0.2740788728481679,0.3083883644788318,0.32766794023341606,12,35,gaussian
1000,1.6308724832214765,complex_gaussian,1.0,0.34594562074676266,0.31627544483430114,0.31517299036925406,9,36,gaussian
1000,1.6510067114093958,complex_gaussian,1.0,0.36460807838602305,0.33985789657401577,0.30183320964847893,11,37,gaussian
1000,1.6711409395973154,complex_gaussian,1.0,0.2625749963769953,0.26776965481292725,0.28886754196257247,16,39,gaussian
1000,1.6912751677852347,complex_gaussian,1.0,0.2806983486455364,0.27737325221524034,0.27527374620235223,13,41,gaussian
1000,1.7114093959731542,complex_gaussian,1.0,0.253536231129138,0.2660225793174591,0.2618793928093146,8,43,gaussian
1000,1.7315436241610738,complex_gaussian,1.0,0.2237630971063682,0.2440890559196398,0.24811363170020292,22,45,gaussian
1000,1.751677852348993,complex_gaussian,1.0,0.25156146964403914,0.2689100445989725,0.2340813523272434,9,47,gaussian
1000,1.7718120805369126,complex_gaussian,1.0,0.23536095531780768,0.22534003600123464,0.2196165536710867,11,50,gaussian
1000,1.7919463087248322,complex_gaussian,1.0,0.22397084042033824,0.22667881917160967,0.20515311129789526,9,53,gaussian
1000,1.8120805369127515,complex_gaussian,1.0,0.1796492315097816,0.1889098978643674,0.18937358227724022,15,57,gaussian
1000,1.832214765100671,complex_gaussian,1.0,0.19594577975417377,0.18278837570340645,0.17383461016744195,18,62,gaussian
1000,1.8523489932885906,complex_gaussian,1.0,0.14349089165647355,0.15218347290676915,0.1579767205850804,14,68,gaussian
1000,1.87248322147651,complex_gaussian,1.0,0.22552089168796402,0.19920969442302783,0.14154180558608553,10,75,gaussian
1000,1.8926174496644295,complex_gaussian,1.0,0.15948507873774917,0.15534641805245186,0.12475227482400376,15,84,gaussian
1000,1.9127516778523488,complex_gaussian,1.0,0.12881103016957304,0.13246955261447857,0.1069024150214627,14,96,gaussian
1000,1.9328859060402683,complex_gaussian,1.0,0.18304922704447563,0.17782078781892618,0.08822470704017438,10,115,gaussian
1000,1.9530201342281879,complex_gaussian,1.0,0.1158469344875389,0.10109057468667926,0.06742433561108718,18,146,gaussian
1000,1.9731543624161072,complex_gaussian,1.0,0.04229058691891351,0.04156406336517604,0.04544433356285138,47,209,gaussian
1000,1.9932885906040267,complex_gaussian,1.0,0.12371012070211691,0.12221075016442084,0.01989283748114945,10,250,gaussian
1000,2.013422818791946,complex_gaussian,1.0,0.05731176672031333,0.05614097476322699,0.0014604550494538016,20,250,gaussian
1000,2.033557046979866,complex_gaussian,1.0,0.005021285047333944,0.004492854711391714,2.9043167744657872e-05,88,242,gaussian
1000,2.053691275167785,complex_gaussian,1.0,0.06322165479643019,0.06060421938451144,1.7754074236542294e-05,14,169,gaussian
1000,2.0738255033557045,complex_gaussian,1.0,0.005206173522920182,1.285916749449445e-05,1.2248505000034271e-05,133,133,gaussian
1000,2.093959731543624,complex_gaussian,1.0,0.0009313557626535973,8.757529559977328e-06,9.1936172604834e-06,114,111,gaussian
1000,2.1140939597315436,complex_gaussian,1.0,0.03289503960910243,0.027821075785176896,7.498573153741362e-06,19,95,gaussian
1000,2.134228187919463,complex_gaussian,1.0,0.0025964524031132914,6.249082942333395e-06,6.383361860762271e-06,85,84,gaussian
1000,2.154362416107382,complex_gaussian,1.0,0.00028436987035720674,5.476956271399658e-06,5.24680109525999e-06,75,76,gaussian
1000,2.174496644295302,complex_gaussian,1.0,0.011400463116277251,3.964121609301152e-06,4.887221731308955e-06,72,69,gaussian
1000,2.1946308724832213,complex_gaussian,1.0,0.0011196943843294577,3.7206358957098122e-06,4.081784570009184e-06,63,64,gaussian
1000,2.2147651006711406,complex_gaussian,1.0,0.0063168285706469264,3.794830235714919e-06,3.3482040187049478e-06,59,60,gaussian
1000,2.2348993288590604,complex_gaussian,1.0,8.531379387245236e-05,3.2936281866291495e-06,3.1618413727230177e-06,56,56,gaussian
1000,2.2550335570469797,complex_gaussian,1.0,0.00010218747003668884,2.7046605944880397e-06,2.6260235613806415e-06,52,53,gaussian
1000,2.275167785234899,complex_gaussian,1.0,0.0020527885105448697,2.563674417865869e-06,2.519847586590629e-06,49,50,gaussian
1000,2.295302013422819,complex_gaussian,1.0,0.002009807903261106,2.1309309333750193e-06,2.0672535062660202e-06,48,48,gaussian
1000,2.315436241610738,complex_gaussian,1.0,0.002872578386407558,1.9453628593568695e-06,2.387518566071556e-06,46,45,gaussian
1000,2.3355704697986575,complex_gaussian,1.0,0.0007025040547002027,2.059169029955399e-06,1.7061057880907171e-06,43,44,gaussian
1000,2.3557046979865772,complex_gaussian,1.0,0.002928068708622581,1.8603817278917132e-06,1.7136761185643223e-06,42,42,gaussian
1000,2.3758389261744965,complex_gaussian,1.0,0.000892756066217761,1.8696684330743452e-06,1.834955610124922e-06,39,40,gaussian
1000,2.395973154362416,complex_gaussian,1.0,0.006363284751273792,1.3979713442413555e-06,1.5029843573044486e-06,39,39,gaussian
1000,2.4161073825503356,complex_gaussian,1.0,0.001132991698815787,1.4036526665428541e-06,1.2416449570729071e-06,38,38,gaussian
1000,2.436241610738255,complex_gaussian,1.0,0.00017613284800445465,1.5498896787091711e-06,1.5633487452371142e-06,36,36,gaussian
1000,2.4563758389261743,complex_gaussian,1.0,0.007257578585905818,1.0443140763261027e-06,1.4367181538910145e-06,36,35,gaussian
1000,2.4765100671140936,complex_gaussian,1.0,0.007168092029855785,1.0769981176883547e-06,1.3620341082765108e-06,35,34,gaussian
1000,2.4966442953020134,complex_gaussian,1.0,9.983137448498599e-05,1.1039859433292776e-06,1.3340145226248268e-06,33,33,gaussian
1000,2.5167785234899327,complex_gaussian,1.0,0.003937076916103729,8.929984892658284e-07,8.883439475138033e-07,33,33,gaussian
1000,2.536912751677852,complex_gaussian,1.0,0.0028911387174463945,8.420541341980226e-07,9.126219207011843e-07,32,32,gaussian
1000,2.557046979865772,complex_gaussian,1.0,0.0007729232419778061,9.476871757341243e-07,9.486464737085143e-07,31,31,gaussian
1000,2.577181208053691,complex_gaussian,1.0,0.0007272471149849356,7.101450582025493e-07,1.035181042885469e-06,31,30,gaussian
1000,2.5973154362416104,complex_gaussian,1.0,0.0171671588862308,8.114648083479282e-07,7.285111908172937e-07,30,30,gaussian
1000,2.61744966442953,complex_gaussian,1.0,0.005330191481903793,8.149141415003669e-07,8.315349896426127e-07,29,29,gaussian
1000,2.6375838926174495,complex_gaussian,1.0,0.00251219827447922,6.884377269367192e-07,5.966844844884633e-07,29,29,gaussian
1000,2.657718120805369,complex_gaussian,1.0,0.0004388589762551154,6.463375948895234e-07,7.116296310005765e-07,28,28,gaussian
1000,2.6778523489932886,complex_gaussian,1.0,0.004088548618648861,5.97564884352586e-07,8.719171732396447e-07,28,27,gaussian
1000,2.697986577181208,complex_gaussian,1.0,0.0037146376583036007,6.525767992648923e-07,6.470619505760666e-07,27,27,gaussian
1000,2.7181208053691273,complex_gaussian,1.0,0.0007795486946403085,7.143569994427779e-07,4.7422010218678423e-07,26,27,gaussian
1000,2.7382550335570466,complex_gaussian,1.0,0.00220774137078327,5.815683385979042e-07,6.148389128934895e-07,26,26,gaussian
1000,2.7583892617449663,complex_gaussian,1.0,0.0006252960141607901,5.272569790770731e-07,4.65386748804697e-07,26,26,gaussian
1000,2.7785234899328857,complex_gaussian,1.0,0.013901782946038962,6.128327493248875e-07,6.279316838719851e-07,25,25,gaussian
1000,2.798657718120805,complex_gaussian,1.0,0.010212164913699119,4.907544641774564e-07,4.832000211063558e-07,25,25,gaussian
1000,2.8187919463087248,complex_gaussian,1.0,0.0020588848188337855,3.8708234750828296e-07,3.727209909598628e-07,25,25,gaussian
1000,2.838926174496644,complex_gaussian,1.0,0.00895300054135483,5.132904919991077e-07,5.299694876281791e-07,24,24,gaussian
1000,2.8590604026845634,complex_gaussian,1.0,0.001725926410548351,4.635009970277438e-07,4.103125206267322e-07,24,24,gaussian
1000,2.879194630872483,complex_gaussian,1.0,0.0019186148894624858,5.853188790316821e-07,6.053754850743331e-07,23,23,gaussian
1000,2.8993288590604025,complex_gaussian,1.0,0.0038423659095141024,4.336209794564283e-07,4.816098755355824e-07,23,23,gaussian
1000,2.919463087248322,complex_gaussian,1.0,0.0007213011299648984,3.82574827040294e-07,3.838544087031437e-07,23,23,gaussian
1000,2.9395973154362416,complex_gaussian,1.0,0.0010347905549204259,4.972887672760606e-07,3.067470761841662e-07,22,23,gaussian
1000,2.959731543624161,complex_gaussian,1.0,0.008496084174406747,4.797331556449791e-07,4.808808555800681e-07,22,22,gaussian
1000,2.9798657718120802,complex_gaussian,1.0,0.0003132124608324351,3.438132730737564e-07,3.8975533589447053e-07,22,22,gaussian
1000,3.0,complex_gaussian,1.0,0.0036675924864684453,3.362043284882432e-07,3.130619538049828e-07,22,22,gaussian
1000,0.020134228187919462,complex_gaussian,2.0,1.0417189089639414,0.9912734418625259,0.9919316038690761,6,4,gaussian
1000,0.040268456375838924,complex_gaussian,2.0,1.0103716294640201,0.982762120140674,0.9838429208910623,2,5,gaussian
1000,0.060402684563758385,complex_gaussian,2.0,1.008513350676,0.9743374345768956,0.9757195010921688,2,5,gaussian
1000,0.08053691275167785,complex_gaussian,2.0,1.0199912588938853,0.9710335457396495,0.9675691615380824,2,5,gaussian
1000,0.10067114093959731,complex_gaussian,2.0,0.9912288833986377,0.9619567845561123,0.9593991895462561,2,6,gaussian
